"index_keyword_id","index_keyword"
"90791d44-e78f-4ca9-9c70-e4fb065e225a","LEPIDAGATHIS"
"f3e7f374-e795-40ac-8747-cfb2bd732cbd","COMPOSITION"
"fcd54f5f-db98-4693-939d-da3baf6aac25","CYCLOPENTENE DERIVATIVE"
"3f619de7-7b68-48e2-a072-53c3087fa86e","CONCENTRATION"
"e83a330b-2bb0-47a5-b333-189e5d967430","ISOTOPES"
"89a889e3-bae3-4282-8099-e8b7283c6204","SAND"
"6ba7d217-284e-4772-af98-c8cac4f48148","CONCENTRATION (PROCESS)"
"0cbb95d6-088c-4e0d-9dd0-bcc0b51a502d","CAMPINA"
"53ebed7a-fa98-410c-9c61-8de6160f19e9","CAMPINARANA"
"7dd86ed8-d349-4a44-bdb0-ea15ea8ab562","NITROGEN AVAILABILITY"
"8b2abe20-ed42-4506-84fd-20433bedd3d6","NITROGEN STABLE ISOTOPES"
"6e05437d-7078-4318-9402-01f75b68d2d0","WHITE-SAND VEGETATION"
"d692344e-1bd0-44ab-92f5-d38e1296aaa5","ALLELES"
"1241f66f-235a-4e04-8afb-c34eca615345","BASS"
"162c37be-9b6a-4e41-80ca-cae29eee2dec","GENETICS, POPULATION"
"b3200cf5-6907-4e6a-8e45-6bd3fd9df3b9","RESEARCH DESIGN"
"56bdcbec-469d-4354-96ea-ae6848d9554b","SEQUENCE ANALYSIS, DNA"
"20a764bb-8d05-4880-9631-d1fc4323ebf5","VARIATION (GENETICS)"
"6b0a42fc-5f2d-43f9-b8f2-08e444058d84","CORYTHOPHORA"
"83e08c02-8dd6-41cc-8973-604e7d5a5bb0","CORYTHOPHORA ALTA"
"cf1a5b26-c83e-40f4-b2f5-5c5fdeebcb4d","MORONE"
"a1f99a07-848b-467b-a555-585735a050df","MORONE SAXATILIS"
"47959f4b-a0fd-496f-920f-ca0bf9b6d6cd","ALLELE"
"0e21e4eb-9b9a-436f-8a6c-04400aa9084e","METHODOLOGY"
"2984978a-771f-45a8-b63e-407971489f2f","POPULATION GENETICS"
"05bdd145-ca6b-4e59-b7fd-136136134bd3","ANOSTRACA"
"109d5b6a-2136-46fa-aa1f-a231dfad2304","ARTEMIA FRANCISCANA"
"642ce8df-6b4d-4399-aafa-99a6f9a00a95","DECAPODA (CRUSTACEA)"
"6ab5117b-ffa2-4af7-843d-2be8931759f9","GEISSOSPERMUM"
"1fc3b905-a61e-4606-bf62-a32365a9d120","LEPIANTHES PELTATA"
"2329a83c-63dd-43c0-853d-100c3932a870","PIPER ADUNCUM"
"2e19c100-c2d1-47f1-873b-58f35127513a","PIPER DILATATUM"
"71237622-b912-417b-98f5-ec5d079e445b","PIPER SWARTZIANUM"
"59206abf-4c0a-40c5-9db1-69b4844be383","PONTOPORIA BLAINVILLEI"
"e07e2f27-bd04-4126-91a3-2613b322e09d","POTHOMORPHE"
"47f1b8d2-ffef-47c7-afc6-ee0442eae5ae","PROTIUM ARACOUCHINI"
"b34a3842-8ab8-4612-8df8-b97a121318aa","TAPURA AMAZONICA"
"7a9924cd-378f-46b9-b516-92dddc5b8c84","ASPIDOSPERMA MARCGRAVIANUM EXTRACT"
"424f56a1-11e8-435b-9c75-a7a61f04be20","ASPIDOSPERMA NITIDUM EXTRACT"
"425b83e7-a38d-45ce-a311-9d084057a394","CASSIA FASTUOSA EXTRACT"
"6633dad1-ce07-496c-a787-47ab0093adc6","GEISSOSPERMUM ARGENTUM EXTRACT"
"c665ccf4-c80e-4a80-a916-a29eeadf14db","MICRANDROPSIS SCLEROXYLON EXTRACT"
"7eb409a3-153d-4725-b0c2-ac16ce5d8fd4","MINQUARTIA GUIANENSIS EXTRACT"
"898d8cb9-edc7-4ee7-9e6d-59818a6f000c","NEW DRUG"
"f208c4ea-4837-41d8-bd41-ca064913da74","PIPER ADUNCUM EXTRACT"
"22c824f3-3f60-470d-a737-4649293244f0","PIPER BACCANS EXTRACT"
"ab90a6cf-4a07-44a4-84e7-563062e3fbbf","PIPER CAPITARIANUM EXTRACT"
"8df52637-3f9c-4e65-b89b-7b0a864ba9ce","PIPER CRYTOPODON EXTRACT"
"7efc9231-bef9-49c3-9fb1-4b0d2576ecc7","PIPER DILATATUM EXTRACT"
"54569df9-0d4e-49f1-b68b-832868bce29b","PIPER ERECTIPILUM EXTRACT"
"a7ec9fe1-bef1-4300-b9e5-21d2dce4b594","PIPER HOSTMANNIANUM EXTRACT"
"6e584f19-c629-4a4b-b820-abd5c4bca3c9","PIPER TUBERCULATUM EXTRACT"
"cc2df803-357c-4d85-99bc-f0dd3591d12c","POTHOMORPHE PELTATA EXTRACT"
"c9493d22-718d-4f3d-91c7-1f602c3c2c87","PROTIUM ARACOUCHINI EXTRACT"
"e1a93ece-1f87-412c-b12a-cf4bcb550097","TABEBUIA INCANA EXTRACT"
"d007d80d-e883-4524-97ae-b2e5c44d4ce2","TAPURA AMAZONICA EXTRACT"
"f2fa5c91-0de5-4453-baca-5d2acd756cb5","BRINE SHRIMP ASSAY"
"f2050d02-eaa4-44b4-8607-939d1e85b799","DRUG DETERMINATION"
"6f9c3154-7188-49e8-8701-e2d7df20178e","LC 50"
"86ac5bba-5c59-474c-aaf3-459ff82439dc","MALOUETIA"
"5fcf13b6-9652-4dd4-b8ea-d07f94f29cfe","MALOUETIA AMAZONICA"
"3f541840-3052-4ddb-b0de-669819798112","MALOUETIA GENTRYI"
"3b70897e-8f83-4eb9-84fc-b4f12b586bcc","MALOUETIA PUMILA"
"8545b5f7-5b3e-447c-a709-e2b6ceed258e","MALOUETIEAE"
"f008160e-6428-4fba-bc10-8ba9cc5b1662","MILITARY OPERATIONS"
"b6b15bec-6129-4dee-94ac-1ea602f72f37","BASAL AREAS"
"3c1f3290-0526-4b33-8df1-26311a958d14","FLOODPLAIN FORESTS"
"a1ee93da-b803-4f32-a64c-297af220a192","HEIGHT MEASUREMENTS"
"7dae8012-25cd-4a3a-8b8f-ca8dce3bed43","TREE SPECIES"
"1f8cbe90-fcc9-461b-8caf-4ff39920adb7","WOODY SPECIES"
"9edda72c-ddc7-4f53-a62c-e4aa149f35a4","CHRYSOBALANACEAE"
"441b8709-a979-401b-b505-4eb96bd18852","CHRYSOPHYLLUM"
"b0f17cf4-5e92-4961-96e9-4bfe62ff02d4","QUALEA PARAENSIS"
"cd4a272e-7036-4182-9415-72fed769b578","VANTANEA"
"d7125fb5-db71-48da-a978-3c968ce8511f","CHEVALIERA"
"03244ec2-0916-43f2-ac95-9cbf0a68e05c","MATELEA"
"73b3dfe2-97c8-4762-abfb-460690fe62a8","ALSTROEMERIA"
"113c2694-03bc-4631-a38a-28f313460181","ALSTROEMERIACEAE"
"868d990b-d644-497c-9818-ea09f9b9fc0d","ALNUS"
"a3095a04-4d64-426d-a23e-9bdc1b08ef9c","FRANGULA"
"f6448b63-ee91-4487-adc3-f3bfe84018bb","FRANGULA ALNUS"
"5dad118e-0182-4460-8ca8-c3bb73dab248","PRUNUS"
"d01b9e5c-d14a-4c20-8413-05b6fe025c89","PRUNUS MAHALEB"
"be0c093e-aaf5-45ca-8141-bcbbfab22a1c","LIFE CYCLE"
"cec9c508-b448-44f0-9f70-fd5889bd2f6e","RECRUITMENT (POPULATION DYNAMICS)"
"02caf97d-58b1-4eb1-8fcb-4fd991503452","SEEDLING ESTABLISHMENT"
"7803cf93-d376-4e7f-9985-d36ac0bd4318","SPATIAL VARIATION"
"49b73719-ccad-40a8-8725-a688ec1c5dc7","TEMPORAL VARIATION"
"053ad9ca-7555-447a-9939-533c01060446","VERTEBRATE"
"584bced0-0067-4323-974b-9690b57b78b8","ZOOCHORY"
"f7f629da-5e8a-4a70-aa82-0f0ad3e62841","DOLIOCARPUS"
"1aa4db92-d459-42d6-98e0-3c8e2b9ea0ff","DOLIOCARPUS OLIVACEUS"
"7c8e6dcd-b181-4a1b-b60c-9e5119644aa6","FARAMEA"
"cd0e5bfe-a071-413e-b265-9b062ab40720","TETRAGASTRIS"
"80382abe-5ec0-4b03-80d9-5d72b59ecd53","TETRAGASTRIS PANAMENSIS"
"31a54dd3-cd10-4537-9885-0b7a0eb726c5","ENVIRONMENTAL IMPACT ASSESSMENT"
"32f2f6ce-9bd5-468a-9f33-425d2cdb6852","OLD-GROWTH FOREST"
"7cddf6ee-34c8-45c6-aa71-1a59e0ff7627","POINT MUTATION"
"f566d856-2f97-4037-a289-2f3d57f6baac","SEQUENCE DELETION"
"bc28cb1b-752c-4595-ab44-528e5f92302d","DNA STRUCTURE"
"3ed39be7-9731-4de7-8de1-b03b70bab8b5","GENE DELETION"
"a13aa945-4a33-44c7-94a4-ca39017418fb","GENE FLOW"
"4cd2fb0d-497c-4d78-90da-98cfb48c4251","GENE INSERTION"
"b69fad2d-c8ab-4550-bb8a-f35eb6ab69cd","GENE MUTATION"
"f33d8688-5eca-4fb8-9740-ef9bb7ae5908","GENETIC MARKER"
"189ca9da-6f56-4b3a-850f-fbb5cd05e09e","MOLECULAR CLOCK"
"07936136-243e-4552-bc01-28f33ca3f957","POPULATION STRUCTURE"
"d3d5cefe-0bbe-44a9-9e7d-e9bc994c57ac","ROOT"
"46370126-ffc6-44dc-a415-ebbc1a138723","POISSON RATIO"
"7448dcfd-a7eb-4f14-b164-c2ae0205522a","SAPLINGS"
"2ecbd746-912e-4196-bd63-e2316f44fd61","EPERUA FALCATA"
"c4838756-357d-45e2-aa1d-c3f0f5e4a00a","EPERUA GRANDIFLORA"
"fec324ee-a7fa-46d4-b074-69d96ab762fc","OXANDRA ASBECKII"
"4998e8d7-0cb9-4675-b877-4690754c4826","BAYESIAN NETWORKS"
"ccc0faac-6764-4c14-b835-fdb634a153d5","CORRELATION DETECTORS"
"f6cba7bc-2a89-468c-ad07-fb2d272eab13","POISSON EQUATION"
"69c01d17-cb3a-40c0-b9a9-ce795a072a07","PRESSURE MEASUREMENT"
"b828e40c-4ee3-41b5-aa8b-c954cbd2fb83","SIGNAL ENCODING"
"5876a960-ff95-455d-a64d-b6705d538182","CONDITIONAL AUTO-REGRESSIVE MODEL"
"e72d2407-dee0-4a09-bda4-3ffe08ee12c2","HIERARCHICAL BAYESIAN MODELLING"
"f4f96ee0-ce30-4c99-9627-beb49057f9d3","POSTERIOR PREDICTIVE"
"5908849e-cdfb-4204-be9a-062718600473","VARIABLE SELECTION"
"a301e670-9e40-4f7f-9882-3f86a2d95476","ZERO-INFLATED POISSON"
"be2d32a3-362a-4c3d-b2d2-ee015f00faa2","BAYESIAN ANALYSIS"
"9d176f06-44c2-4dd7-9ce1-2aa62f4e05e2","ECOLOGICAL MODELING"
"4a2fffbc-62f0-4d8a-9740-a68b39053acf","ENVIRONMENTAL DISTURBANCE"
"0bfd4cae-10bf-4e1b-81a5-c9c4ea29c1d9","ESTIMATION METHOD"
"255cff3f-35f0-4210-91db-5dc2ed6db4f3","POISSON DISTRIBUTION"
"be0b264b-e983-4078-bd83-e792323f2675","ALATOSPERMA"
"9ee184d7-0063-4137-ae0e-c698c872f60a","CUPHEA"
"b898c748-e23b-4a70-a527-74f164eb856c","CUPHEA SPERMACOCE"
"dc4debe4-6577-454e-a369-7eb197392a78","LYTHRACEAE"
"c097c9c8-b6f5-4b8e-831e-e1a4df3043d8","RESINS"
"65cbf363-40fa-469f-95cc-17434747e4ca","CADINENE"
"bf2f3512-799f-4c1d-b59d-240159373f88","COPAIBA OLEORESINS"
"8305554d-0a4e-4b73-aa45-154c8640f191","COPAIFERA PAUPERA"
"84e9be7e-868c-44f2-b928-2cd1c58c78c9","COPAIFERA PIRESII"
"7c3ad73a-3721-41e3-a7c0-7d283d6556d2","COPAIFERA PUBIFLORA"
"3373a1a9-39cf-4e8f-9680-8c90218ab6e2","ANTIPROTOZOAL AGENTS"
"79861ed6-59f1-4854-a930-89193283c654","B-LYMPHOCYTES"
"3720ab65-850b-4d03-9963-3d4b11fa867d","MACROPHAGES, PERITONEAL"
"226a663f-36d4-4564-9c2a-d6a6af613d46","TRITERPENES"
"91ee0225-ec04-4025-813a-4cee95c7f572","LLD 3 COMPOUND"
"f1082a01-cc34-4514-af3b-1b4dcbf4c091","LLD-3 COMPOUND"
"7ece1bb0-3e24-4175-b964-7bbea12abfdd","B LYMPHOCYTE"
"1cc3f04d-93a9-4209-b15e-1bd3acfd3aa9","PERITONEUM MACROPHAGE"
"8746941d-c9a2-43e6-b493-dd5ebc05ce4b","BIODEGRADATION, ENVIRONMENTAL"
"f1b0f73c-6c78-4419-8c83-0b6f2d96bfcb","INSECTS"
"e5e4423f-aa74-4cb0-a246-70760306cbc7","ATLANTIC ISLANDS"
"24c7ae9d-979e-40ca-aa3f-f7d5e7652fc7","ATLANTIC OCEAN"
"f72d8175-c752-4208-afea-ad4f35fffb21","CARIBBEAN ISLANDS"
"1d3bdd11-0766-4bfa-9e06-66d3ea473beb","GREATER ANTILLES"
"7b2abce9-f2fd-4918-98ce-2db345801914","OCEANIC REGIONS"
"439ce913-f228-4edd-847d-35e181b932e1","WORLD"
"310f432e-7d70-46a4-8a62-5d994cd3b723","LAMPONIUS"
"2ff65315-b8ae-4794-87a7-42a07d3d89e2","FOREST FLOOR"
"35be1fd4-d7d1-4fcf-80a4-1babdd6a2b3b","NUTRIENT CYCLING"
"74d97ea6-fa22-4af2-b1ea-acdeadcf4712","BIOREMEDIATION"
"b3fa19a6-85c1-472f-a505-ccf65344564e","INSECT"
"ced94747-cd4e-4c1c-adf9-0efc6a45f50d","LORANTHACEAE"
"c3e70248-b6db-412e-ab7a-52f12d0936b2","PHTHIRUSA"
"aac8409e-c8e2-48bd-abaa-90a383bd082f","STRUTHANTHUS"
"a32f564a-89a4-4456-a41d-8b2dccc0686d","STRUTHANTHUS MERIDIONALIS"
"4f9af14c-6100-44c2-8fdc-4291ebd95023","STRUTHANTHUS PRANCEI"
"43961ad6-ccde-4afb-a80a-c9929f1fc795","EMBRYOPHYTA"
"388f04c6-1fe6-4504-8a81-b28302c21f67","FROESIA"
"f72f3b48-9f1a-4113-8333-18332fc1efc4","LACUNARIA"
"350d6a8c-4eb1-4845-be2d-03c11db121ee","LACUNARIA OPPOSITIFOLIA"
"20ad4de7-26ac-401b-9c7e-8ef89aa2f971","MEDUSAGYNACEAE"
"e1ec7351-8333-4698-a4ae-7919448a1944","QUIINA"
"f47b811a-957f-4849-9f44-ecf8593002ef","QUIINA PTERIDOPHYLLA"
"c5667d30-6312-4852-93e1-4c126e2bc450","QUIINACEAE"
"601ebaf3-6c87-4498-9f96-f8cb5440c032","TOUROULIA"
"4acf7d56-37ef-4675-95cf-da4f878b7758","TOUROULIA AMAZONICA"
"bc68d796-2f87-43ea-a44c-6b276f101272","TOUROULIA GUIANENSIS"
"a3754c20-8ff5-44f7-b6b0-d5b5d786f2ac","BRAZIL, AMAZONIA, MARACA ISLAND"
"2ff8270d-b78c-4332-b4af-460e946e9b37","CAESALPINIACAEAE"
"b975977e-f977-4912-a352-e0529d860982","LEAF-CUTTER ANT"
"c1db8df4-eb59-423e-ac06-16a24f0bbca4","SEEDLING RECRUITMENT"
"8cdff672-715c-4a91-8a1b-85521305441b","HOLOCELLULOSE"
"fc95be3d-0156-4fd5-bafd-c4c8307d075b","LITTER DECOMPOSITION"
"2e663208-d581-415e-8d78-5baa9c754340","DALBERGIA NIGRA"
"29b0352b-44b0-41e4-9eb4-ba085dfa25ca","PINUS CARIBAEA"
"b3bf47e0-8ea5-4eff-beda-a426891a71b4","NUTRIENT DYNAMICS"
"026f20b9-e9e1-45f5-bbfa-9bc9332f9c4f","SOIL CHEMISTRY"
"9d687b61-5fce-4177-a5ee-7e15e5676c52","DALBERGIA"
"b78b9ac4-f9b0-4c7e-9dec-63a64faa3bfe","PINUS CARIBAEA VAR. HONDURENSIS"
"ff087b77-6bc2-4e2e-949f-7eada0698858","CARBON CYCLE"
"c34f722e-a2ab-4634-bebe-1e81f149386d","PLANTATION FORESTRY"
"4bd3f266-1ed6-4799-9f3c-f5c1156740bc","TREE PLANTATIONS"
"6d40ac8a-b27d-4e1b-9369-7de37472b5e5","BACKSCATTERING"
"652f3322-cca2-4c7a-84e0-61807417b4a4","PARTICLE BEAMS"
"db55e2cc-39db-4097-96f6-1d6b8dbec005","PROTONS"
"632e65fa-698b-4f12-ae93-e73b7fbb9ac3","STATISTICAL METHODS"
"4c5ca310-6512-41b4-bb37-c81fc3cd5969","TIME SERIES ANALYSIS"
"ca946715-2728-4e22-b130-7eef4996c2fd","TRACE ELEMENTS"
"579e8072-5ace-411b-aeb8-bd14e2c6eec3","PARTICLE INDUCED X RAY EMISSION"
"d0e69aa4-5ccc-43e1-a96c-a8ec0b43a1dc","PROTON BACKSCATTERING ANALYSIS"
"ecf99a94-4ec5-449f-80d9-dc2d76f27307","X RAY ANALYSIS"
"85b675f8-bedd-4a60-ac61-f4bdb1de02a0","RHIZOPHORACEAE"
"fe2a0ca3-302e-4422-8bc1-2c60f82bbe6f","STERIGMAPETALUM"
"89adcfdd-fc94-4808-9c43-5599320b232c","STERIGMAPETALUM CHRYSOPHYLLUM"
"d425b35a-817a-45a2-82b8-e90a890e8326","STERIGMAPETALUM PLUMBEUM"
"67bf4b79-6ab1-4de8-927a-ed36c3c7be75","CARACOLUS"
"cb7da38d-70c5-42bd-a7b7-23f1d82744d6","GASTROPODA"
"afaa1157-4864-4821-a255-f03bcbb372cb","MOLLUSCA"
"395bdd7a-842b-4e7b-95b0-2261cfd679e7","STYLOMMATOPHORA"
"16afd3ca-0472-49f8-a264-0ccb47e0652d","BALIZIA"
"773e8160-e6fe-43c5-8c5f-03eb988d9e29","CRUDIA"
"c42f0d22-b604-4048-832a-2ac437017e05","POECILANTHE HOSTMANNII"
"e014f574-5ca4-4cfb-9018-a0397d4c2e83","SENNA QUINQUANGULATA"
"064c335f-53e9-4953-b02e-f2fcf35466b7","FUNCTIONAL GROUP"
"35ab9f5e-a81e-4245-ba04-737bb01ca323","NODULATION"
"113cce16-9e56-4e8f-a676-e6222d56c5ae","ROOT SYSTEM"
"f3fe355e-7c62-42e3-86e7-f76bf2d8879d","MYRSINE GUIANENSIS"
"275542f7-d58c-4d01-9ecd-ff435448706f","MYRSINE LUAE"
"53c789e4-99ec-485b-950a-e45fb9832e7f","CECROPIA CONCOLOR"
"46955371-850c-4d8b-822d-81ca80308574","CECROPIA GLAZIOVII"
"3779bf1d-1c38-41b1-8a81-dcb0536886cb","CECROPIA HOLOLEUCA"
"ea81dcab-405e-48c6-b5c7-911782ca3f5f","CECROPIA PALMATA"
"1f5111ca-f459-458d-a728-5096a394459b","CECROPIA PURPURASCENS"
"1db0b344-9374-4234-ac64-ad5c0895f641","CECROPIA ULEI"
"ca78075e-1bfe-41d6-bc88-8080b362d7e3","PLANT ARCHITECTURE"
"df42089a-081a-4cb3-9f32-c1ae522c48f5","PHILODENDRON HOPKINSIANUM"
"ec3aeb9f-8087-4b54-aaf2-562cf10a6ed5","PHILODENDRON TORTUM"
"bf2cb74a-b0bf-42b4-8a4b-28dbc7a6e5be","PHILODENDRON TOSHIBAI"
"0a236216-eca0-4460-a359-ba59ea34a271","COLOSSOMA MACROPOMUM"
"290661fb-683f-4215-bc97-375798724a9b","COLOSSOMA MARCOPOMUM"
"340b88d5-6d16-4863-8189-b72b08f41392","PISCES"
"b286b238-da54-4400-aee1-29ee45d20bf3","PSEUDOBOMBAX"
"2084c35f-6280-4b44-a013-61131523823a","ZEA MAYS"
"098f3c11-5bca-44c5-abe7-dd6657aa7a52","APOCYNOIDEAE"
"fc90139c-549d-4d03-aff1-976718ca35f8","HYLAEA"
"0e221200-538b-4cbd-bf2f-c18af2023bb0","HYLAEA ARBORESCENS"
"7f0d887c-a334-4017-b5e4-216953ecd6f0","HYLAEA LEPTOLOBA"
"4fb7f9da-a874-42fb-898b-5e3e8990f080","NYMPHALIDAE"
"88cd2d7a-8ced-4704-ad88-2d04aebadc63","ANTIHERBIVORE DEFENCE"
"d5360cb5-16b7-4b59-8434-9aef9d36c465","ARMS RACE"
"1eec4f5f-cd67-4a94-93be-b2f1f6620355","PILOCARPUS CARAJAENSIS"
"f642e5f1-e36d-41c2-ac0a-fdf1e6a8a2f0","PILOCARPUS SULCATUS"
"c72e0053-cdc5-4790-8576-4bf4d87b0c51","ANTIHERBIVORE DEFENSE"
"05db9c9a-e1ff-4328-b183-d24313b47eea","LIGHT EFFECT"
"9a23b4ef-de62-40d5-a9bf-27d8030eae22","NUTRIENT LIMITATION"
"84278f0c-1abe-4f8c-9cb1-00a923ebb4e7","ACIOTIS"
"3136ef7d-11ac-48e9-b006-206cfdecc257","ACIOTIS OLIVIERIANA"
"75d64216-0dbf-4238-8365-fb491ad272ba","ACIOTIS WURDACKIANA"
"8061c1f8-d694-433f-9f6d-0dcbe191d659","BRAZIL, AMAZON"
"d7e1ebaf-c692-4628-8f66-06cc360d5805","BRAZIL, AMAZONIA"
"4e7d9b9c-0cd3-4da2-bc80-39853a515f47","SOUTH AMERICA, AMAZONIA"
"7821983e-a260-4678-8550-57f71a6033ae","EUXYLOPHORA"
"19c25e28-4f4b-4d24-84e6-41f171f062f0","SWIETENIA MACROPHYLLA"
"0532c2c8-7f21-4b34-b920-f3df6739e8f5","GEOGRAPHICAL REGIONS"
"c90eb318-df5c-41a1-8eac-f4dd639ab6ff","ENDANGERED PLANT"
"7f645749-fd80-4f5e-bfc4-dc3fb7bd5808","FOREST REGENERATION"
"bac867e8-bdca-4196-addc-ecc0b57f5200","LOGGING DAMAGE"
"537d5fa7-833b-4d3e-89d1-41f555d700cc","AMOZIAN TREE SPECIES"
"812b4215-93b0-454d-ae3e-be9f82a9c04f","RIVERIAN HABITATS"
"2fea2fd5-c424-4767-8dcb-f76e296c0317","TIMBER FLORA"
"8459e5b9-bbf3-4774-a7b7-a5adc7403bf6","XYRIS AMORIMII"
"cc309cb4-fb86-4295-abff-665e91a63b1b","XYRIS BOLIVIANA"
"36c64b18-7a8f-4048-afbe-b0d5d2c6c872","XYRIS FERREIRAE"
"c52e3da3-2d63-4ecb-8c8a-23ab06105977","XYRIS GONGYLOSPICA"
"02aaa815-71ad-486b-b07a-4dc12601f564","XYRIS GUILLENII"
"8f8a23a8-74da-42f2-8960-02a3a1e75862","XYRIS SUBASPERULA"
"f2df53dc-f093-4e54-b033-2d9f12f7dd97","FATTY ACIDS--CHROMATOGRAPHIC ANALYSIS"
"65c1f6fb-8a42-47f1-b828-9a17451f464a","LIPIDS--CHARACTERIZATION"
"fe7a712b-e879-4fb9-9a49-db6951d5c34b","ACIOA EDULIS"
"df9a770b-6ec0-408c-a40b-bdb5c7f32d1c","CHRYSOBALANACEAL"
"38c7d1b4-0a02-46ac-8aa3-2fc70ec764a4","CONJUGATED FATTY ACIDS"
"229ce1be-00f9-4420-b67c-6ea967d6962b","ELEOSTEARIC ACID"
"4a3342ae-5d4b-43c8-a9a1-00650a4de43b","LICANIC ACID"
"d426f927-9c43-4b61-a87c-6a23958a8f58","OXO-AZELAIC ACID"
"41e8142a-f430-4dd5-9d93-eccd79c8416f","VEGETABLE OILS"
"d56aba57-fad3-477c-be1a-0626bdbf4f76","CROPS"
"dc237292-c8d5-48de-8fc2-b24e8fb29baa","FOLK MEDICINES"
"bba2feb2-4bb0-4fde-8025-d1b67947bc91","BRAZIL, RORAIMA STATE, MARACA ISLAND"
"77747fc5-a70f-42d5-96d8-f7b34c2da54e","AMARA"
"bb0bfec1-39ae-4aa8-8c73-9b7d7f8819b5","LECYTHIS CORRUGATA"
"86c52c04-96ff-41f5-8174-f2c5500b8726","CAESALPINIACEAE"
"36a92e3e-613f-4ea4-be19-f90823926668","BRAZIL, MARACA ISLAND"
"ea426a2a-3c4d-4acc-9b76-c1e7d9bd94e8","MICROSCOPY, ELECTRON, SCANNING"
"139913dc-28a8-4bc5-84b9-7d61035c7a51","RORAIMA STATE"
"53736435-80c4-4433-8781-81dc104bdc97","LITTERFALL"
"350bbe84-3988-4068-a80a-bbe5e721ac09","TRANSLOCATION"
"1a395ed7-6117-4da5-8f2b-0e54de30345b","BRAZIL, MANAUS, AMAZONIAN"
"c7527d0a-0934-42a8-9630-7e151a2471ea","ATTA LAEVIGATA"
"057bcd6f-3543-4c0b-b738-888a6a286580","CECROPIA DISTACHYA"
"3d4e5bda-b0f4-4124-bb5c-abc387aeca1e","FORAGING ACTIVITY"
"ade2af46-87e7-45e5-91c5-3d052bc401c2","LEAF-CUTTING ANT"
"46895656-534a-421e-9193-0104a9cc9821","CARDIAC GLYCOSIDES"
"d41cc8ad-d605-4496-86e7-b93b08aa15c4","POISONS"
"5ca4e322-fd24-44d8-9c51-12fe0b32dc89","SUPPORT, NON-U.S. GOV'T"
"c8912083-d040-400f-a4cb-f11d8c98b000","ANTIARIGENIN"
"6204f6ea-f763-4b1b-ba93-6596f84f3b30","CARDENOLIDE"
"74a69fb6-835e-448e-b374-6cfe4c972f9f","GLYCOSIDE"
"8086ddd5-15dc-48f2-a115-2b96a27bb25a","MAQUIRA CORIACEA"
"9f10b9ec-e105-4e96-9e2d-c280c335df0d","NAUCLEOPSIS"
"5350f774-46e8-4d67-81a1-9f5b3dc96d54","NAUCLEOPSIS AMARA"
"90af957a-3143-4c0d-9692-3fa8ee766a46","NAUCLEOPSIS CHIGUILA"
"94fca8b1-281e-415a-aa0f-eb5c7a92526b","NAUCLEOPSIS GLABRA"
"6a188011-6508-4973-935f-a4fd74eb9336","NAUCLEOPSIS MELLO BARRETOI"
"3ad65f53-b0d3-4d77-8ce0-4cd0c71feaa1","NAUCLEOPSIS NAGA"
"cda3e0f9-d0b8-4969-b5e7-7fbfab17fe23","NAUCLEOPSIS STIPULARIS"
"cf3b04f0-488d-479b-899c-f75c94e7f648","NIAARIN"
"b40c8888-ba25-494d-882d-8001abf64595","POISON"
"397dfe57-f005-4511-b440-36babb4382e1","STROPHANTHIDIN"
"17090c50-ad5a-43b3-984f-68f13f23760a","STROPHANTHIDIN DERIVATIVE"
"b2a86805-41b8-42b7-8f68-d4bc4d84dd39","BOTANY"
"14662158-56d0-4ec2-8fd9-ac6d45d0a2ed","AGARICALES"
"d0bb4938-1a69-4aa3-86e3-b9e6e1f43fc7","PLANT COMPONENTS"
"24759769-f503-46c7-af3a-38069f4575a5","ABUTA GRANDIFOLIA EXTRACT"
"ba81e5cd-47c8-4463-a62d-2b5bea4f8d8a","ALTHAEA OFFICINALIS EXTRACT"
"54869073-667e-41d0-9f8b-788ac5fb671d","ASTROCARYUM VULGARE EXTRACT"
"e2a4a516-6204-44d8-883d-674d0656c360","BACCHARIS TRIPTERA EXTRACT"
"170a90a8-798f-428e-b905-10f6550acf5f","BACTRIS GASIPAES EXTRACT"
"45e7eb5e-7d47-4097-8813-f2ad37826897","BOWDICHIA MAJOR EXTRACT"
"4017197a-6956-47e0-955f-e87f5b5beafd","BRYOPHYLLUM CALCINUM EXTRACT"
"cf7707cf-20ae-4bc6-9054-9d60937ac755","CARAIPA MINOR EXTRACT"
"b8038000-5dd4-4d19-9ba0-f57d6369aca0","CARINIANA BRASILIENSIS EXTRACT"
"c99f51f5-17b4-4351-aacd-b6aba1f34aa3","CASSIA HIRSUTA EXTRACT"
"03fe8a6e-238f-4384-bf37-297d2bed433c","CECROPIA PALMATA EXTRACT"
"3edad674-aaf6-4fb0-b9e0-b1b236285c72","CHENOPODIUMAMBROSIOIDES EXTRACT"
"24b7a3d3-5f0e-428c-9b0a-35bd5568461b","CISSUS SICYOIDES EXTRACT"
"40d59b68-9ac4-4d40-9a32-5e6bddcf7686","COSTUS SPICATUS EXTRACT"
"4378b3f6-9ef4-4d54-8789-ce170a65f38c","DETARIUM MICROCARPUM EXTRACT"
"3525812f-3267-4550-a121-10ec62e8cd38","DORSTENIA RENIFORMIS EXTRACT"
