"keyword_id","keyword"
"0b7aa866-b0fe-4fb8-b350-6ddcfc4f6c53","PHYTOALEXINS"
"9675618d-2ca4-486f-9080-995d7f79bac5","WOOD RESIDUES"
"dfcb8753-38d9-40ec-95f0-4600b990fd61","GEOSTATISTICS"
"5bdb85d8-0f65-48c3-a86f-761fa531ad00","KRIGING"
"666ab6dd-9aea-499c-915b-91fd6454e22c","SEMIVARIOGRAM"
"d8b130e5-9ff0-4641-a387-f31424bfacdf","YELLOW-WOOD-TREE"
"489b170f-651d-4a1a-8687-3af2290d1349","ASTERINALES"
"115e3073-4e25-4d96-889f-62897dcd2f2e","DOTHIDEOMYCETES"
"0b8cc537-e47c-4112-9ccd-10d6403333c8","FOLIICOLOUS FUNGI"
"d5069697-4750-484f-b2ab-9bb1d9865d86","TROPICAL FUNGI"
"3b15b78a-a9b8-4de2-aabb-b2705c66d700","MCVAUGHIOID CLADE"
"c900c704-8e4c-47fb-8ee3-a352b66ee948","CYPERUS"
"d1ba6889-d4af-4d0a-824c-48f527ee6ddf","CABOMBA AQUATICA"
"0c2c5834-75de-4727-bcc8-f62bbc11fc88","MACROPHYTES"
"5038d942-a42e-4bab-b9b6-c277c278579a","MICROSATELLITES"
"ca445f36-a8c0-4733-bff9-aca87ac6ef1a","POPULATION GENETICS"
"27062adf-441b-4f2b-bf26-089af42b9987","ANT-PLANT ASSOCIATION"
"ac81867c-b1ad-4764-a3b3-12fe45383410","HYMENOPTERA"
"9c7f0935-61d4-49a6-89dd-b82340adc810","MYRTALES"
"e9dd753e-bc6b-4503-a075-a5c7ca73ca07","MASS SPECTROMETRY"
"949822dd-41d5-4006-9d10-461185b7882d","SIMPLEX CENTROID DESIGN"
"bf86bdfd-d132-4080-b51b-7a9e8e09e05f","UNONOPSIS DUCKEI R.E. FR"
"cad912e9-76e8-4f5e-a23a-6810313d2320","AROID"
"2f084a16-2ecd-4355-afea-1d97922653a6","ADENOCALYMMA"
"106fd938-747f-4ec8-8fa1-f2624e74728e","CAPITATE TRICHOMES"
"522a4e09-93de-4049-976b-25e8fe76f1a0","GRANULOCRINE SECRETION"
"e1a5c343-cf36-4497-aa0d-a58f54326a62","LIPIDS"
"8cb412e5-1e85-4b91-a7aa-863c135eacea","FLORA OF PERU"
"7fa9308a-e264-4ac4-b5a4-4d9d09ce031a","FLORISTIC COMPOSITION"
"aa35edbf-f5d6-4eb7-8218-bcbda2e31a6f","PERUVIAN AMAZON"
"5faba1f2-04e4-4d99-a66c-fc744b7f33ea","VARILLAL"
"7546f70a-636d-4229-b18e-f1a68c830b27","AUTHORIZATION OF EXPLOITATION"
"98554c6a-44af-4056-9b8f-a8c1576eb6c0","ENVIRONMENTAL INSTITUTE OF ACRE (IMAC)"
"1ffab6fe-e3be-4250-b71a-260e3a7a6a44","CYTOKINES"
"c39b870a-8049-4e2a-a919-a07aff2fb949","LOPHANTHERA LACTESCENS"
"512baf52-d567-4259-ad89-e0ea8ec71c63","MALPIGHIACEAE"
"3dcd59aa-73e0-41e8-ae88-02b323906338","METHANOLIC EXTRACT"
"458163c7-4619-4d42-8446-48c71b39d149","MICE"
"2e2bf0b8-3446-4071-a1b0-b92e9b7614b8","ANTIMYCOBACTERIAL POTENTIAL"
"0ab955f6-25bd-4f1a-bcbe-8ded0d3cb797","DIHYDROCINNAMIC ACID DERIVATIVES"
"bd06f624-e70e-437c-8f9c-f67ed9f2bafc","HORTIA SPECIES"
"902562ec-85e4-4b79-8dc0-0fa7c26d1bcd","BAHIA"
"b711cd6d-56b9-414a-b2f1-30c23188e4bc","LEPTORHYNCHUM CLADE"
"9cfcd918-60fd-48ca-9671-5cc8bcbd657a","OXYRHYNCHUM CLADE"
"5dfd83f7-6468-477a-8fd3-de5bb3f8adc6","AMANOINEAE"
"703084a5-b49c-4fed-9aee-093a2714ec85","PHYLLANTHOIDEAE"
"ec7eda53-bff1-4e61-91a6-d7cf5b3adf29","ANTIMICROBIAL ACTIVITY"
"5b28bb20-bfb7-4aed-adf7-fb60e8e3221c","CHEMOTAXONOMIC MARKER"
"cf6fc41b-d021-4160-a760-64e5257bdf6e","POLYCARPOL"
"14b7eb67-cb9b-4cdd-80cb-07b765611eee","UNONOPSIS"
"f736e71e-1f30-488d-b788-f58f7fa416bf","AMPK"
"c1d0aa41-35a9-4446-ab41-700857fa9c5b","DEGUELIA DUCKEANA"
"b99cdf4a-47c9-4d0e-be92-790c50510b6c","EUKARYOTIC ELONGATION AND INITIATION FACTOR 2"
"86b4908d-9ecd-4ae3-91c7-b2158385f34a","ARABINOGALACTAN"
"cd2634b9-0c67-4bdf-9354-a6bf9a85c78b","HELA CELLS"
"ef30a719-783f-438a-a358-bbce9ce03a10","POLYSACCHARIDES"
"524beff3-0397-42ce-8536-72f889ea874d","AMBURANEAE CLADE"
"1abd8ed4-bdd4-413b-91c1-f7ad72d5f6ce","FLAG BLOSSOM"
"7b38f7de-2361-4387-9d89-d43e34903a96","FLOWER DEVELOPMENT"
"dd13429d-ea5b-44bb-85ea-2ad618040140","FLOWER EVOLUTION"
"ec5d2c40-4cd9-4670-9f20-1ca9c5f791d8","PAPILIONOIDEAE"
"6fe37ef8-8147-4c75-a47a-ad8c6539db9d","PETALADENIUM URCEOLIFERUM"
"23642aaa-24d1-4389-bb4d-012ec84e2c1e","BORRERIA HETERANTHERA"
"46e2f71a-ab35-41e2-8e0d-232676168f18","BORRERIA HISPIDA"
"1eedb478-3dd4-4937-8e50-457171bd35b5","BORRERIA SEMIAMPLEXICAULE"
"0ac9a02a-3896-4abe-bbb3-7f2fd77803ef","BORRERIA SUBSECT"
"40552b57-f9b3-4ba9-bb74-936367ce0478","BORRERIA XANTHOPHYLLA"
"79600384-9bd8-46be-9dbf-9d6cb3afb069","LATIFOLIAE"
"e47ae080-6641-4053-b561-0f07204e3fb7","SEED MORPHOLOGY"
"0beeb3b4-9a50-45f3-9cf7-bb3b2d26d305","SPERMACOCE"
"a8df4c41-eb7d-40ad-ae8b-a4ba45730d13","SPERMACOCEAE"
"43bb12a5-8898-4028-ba90-bebe93edc2dd","STAMEN ORGANIZATION"
"b60b45cd-c1f0-40e7-ab82-951192cc460e","ANACARDIUM OCCIDENTALE"
"ceb74072-0604-43a8-a2eb-8f8850aecd2e","ANDROPOGON LEUCOSTACHYUS"
"7b40133b-0c04-412d-9b06-b23cd6ccc3c6","ANTIPLASMODIAL"
"1e6c3886-09a2-4ca2-8a61-d4ee4b71edee","CROTON CAJUCARA"
"29a01d43-b0a4-49e0-bf61-5efee156e80f","CYTOTOXIC"
"dff8f958-fd30-4572-97ed-d1be28fe84fc","PAULLINIA CUPANA"
"87103aa0-9f1f-4e04-ab40-c54bbfe41ff1","PLASMODIUM BERGHEI"
"604896a2-480c-483b-a9a0-992afc02537f","PLASMODIUM FALCIPARUM"
"e6967108-6dc8-4d06-b9ca-937d21568437","XYLOPIA AMAZONICA"
"18eddabd-ca72-491e-b4e9-add866626aad","ZANTHOXYLUM DJALMA-BATISTAE"
"6a62757f-82fd-422d-b46f-fe2add162eab","EDGE GLUED PANEL"
"be8133f2-94a4-4b90-82e9-8e5233e0450e","POLYMERIC EMULSION OF ISOCYANATE"
"ebb1ccef-19ad-4bed-af75-3576a738da81","POLYVINYL ACETATE"
"f7cde6ec-84d0-4053-94a5-1a2db2c061e6","FARAMEA"
"1240f7bf-fe0e-4819-a5ce-40c593f692a3","GALL MIDGES"
"57dfde09-9f9a-4fb8-b4dd-90b85ceb292a","LASIOPTERIDI"
"a1e06ac4-d608-4d04-84a3-ecaf1a2900a8","COEXISTENCE"
"531d634b-4909-4467-812b-9d5eb6c69128","GENETIC LINKAGE"
"df05bef5-1c56-47d2-aeb1-86f644a1dba0","HOST-PLANT USE"
"5723c04f-e073-42ef-886b-e95fdeb91f43","SPECIATION"
"10043a01-c7dd-4fa5-9fe8-aa5ba89d70d6","BIOMASS CHANGE"
"c83b80ce-6f73-4719-9c29-091f1c015e51","PELTOGYNE FOREST"
"e2f963e8-5af6-413d-b3b4-d406184d5aad","TURNOVER RATE"
"3a817834-6539-41cb-8780-1b209b56dc18","MILLETTIEAE"
"959a12d5-2b32-4054-944c-885fc29261e9","MUERLLERA"
"8f6b2b37-5add-4cfe-9791-a13d6f8a740e","AFLP"
"bc9f2c0f-3822-407d-b5f9-2b6c2da6abd1","CENOSTIGMA TOCANTINUM"
"ebd486c4-b292-4ae1-bc96-4ce9654c5205","GENETIC VARIABILITY"
"9472591a-e29d-41d3-9eef-c99a9a7514e8","ANTI-DIABETIC ACTIVITY"
"93166052-6419-46d5-8926-22339e1e1d90","BARK"
"4b40f1c3-e1fb-4865-8d52-19078814274a","BIOLOGICAL POTENTIAL"
"dfd10776-3238-4ac5-bd0b-483a47b62036","HAPLOSTEMONY"
"34fd23aa-114b-4762-855f-66834fe0de07","MARCETIA ALLIANCE"
"695ebd41-8477-4136-962c-7b7661bbb484","POST-SEMINAL DEVELOPMENT"
"3ca75953-c2ff-4ffb-952b-373fc539bb0b","IUCN RED LIS"
"9986ad5d-09b1-447b-9370-418046805a2c","STYRACACEAE"
"cbda6af2-971c-48de-927f-d7af0370b9dd","STYRAX"
"015b2866-e752-4aa2-a4f1-71249f4d93d9","HEMI-EPIPHYTES"
"9856bbce-cb54-4efb-a208-b748caea4462","ROOT FIBERS"
"808ae413-22df-4711-bdae-f2445aa27ac8","FRUITS AND SEEDS"
"11605932-e312-4cea-84d7-f67744ffb914","ATTA SEXDENS SEXDENS"
"65f19744-9f11-42e1-9382-482e8d3ae842","BIOASSAYS"
"c976d278-d309-4b80-9c4f-0394b8a4dc45","INSECTICIDAL ACTIVITY"
"f51157f1-1b7a-4e11-9b59-27173b2f5764","ZANTHOXYLUM RHOIFOLIUM"
"49d58af2-c194-472b-9ee9-25434be67af6","A. SPRUCEANUM (APOCYNACEAE)"
"4ec7ea66-1cbd-4230-b692-14dd20e0f574","ANTIPARASITIC ACTIVITY"
"7f8dd282-8347-45f0-a456-aedbb7afe769","ASPIDOSPERMA DESMANTHUM"
"a680d107-f702-459d-a2cc-eda88a894b93","AMANOINAE"
"ca0c280a-328c-4a75-ba55-c9cf054848da","CHAPADA DOS VEADEIROS"
"4a006005-6389-46c2-ad8c-a82948ee1b30","DIDYMOPANAX"
"c5acb5fc-f0bc-446a-b303-b7b3aa272aca","GILIBERTIA"
"9a89d814-8ba8-4810-86a3-27c2227e3f76","JURUENA"
"b61cf2bd-9e76-4fa4-9ba4-e2c5e94c2282","MATO GROSSO"
"f62c8690-b881-4de2-844f-1198d0d32353","BONAMIA FERRUGINEA"
"4f47d720-3dd6-40ce-930d-591ada5c3b06","CALYCOBOLUS FERRUGINEUS"
"db38eea3-99ca-45c3-a792-4a40c2375987","ISOPRENE TETROL"
"e20f6f0c-8eed-4853-b6d0-5230f2a0dcb7","PREVOSTEA FERRUGINEA"
"b6386852-6546-40dc-957b-def7eba556f1","FOREST DEGRADATION"
"23ea067f-68d6-431e-9936-1054a5649808","REMNANT FORESTS"
"4430cf31-b691-4487-aca8-6c79fded4476","GENUS CANDIDA"
"c04fc56f-13b3-4f4a-8a33-031ca0900a52","PSEUDOMONAS AERUGINOSA"
"f0319179-a754-42b4-8b45-860c87bcde5c","STAPHYLOCOCCUS AUREUS"
"e9a9c476-d3fd-4c95-9714-7b79cf3aed44","ANTIPLASMODIAL ACTIVITY"
"29949cdf-9f29-45e7-9547-91ecd848acab","BIOPROSPECTING"
"58568ad7-5902-4ec9-98eb-6511a0a50ea7","ETHNO-DIRECTED"
"9c129c71-beca-4921-9794-d3502f880482","MAROONS"
"f57925e9-6df6-4180-b9a8-ea7982f4db26","TRADITIONAL KNOWLEDGE"
"8be03902-d282-464d-b86f-8c0fdebede69","CANGA (FERRIC SOIL)"
"c69dad81-8f09-4514-b1ec-e21565bf22f6","ELEOCHARIS SER"
"4d046fa9-263a-477d-a0b1-a2481ee798bf","TENUISSIMAE"
"f94f1241-d65e-4f57-944d-0d4a474aa3fa","ANTIOXIDANT CAPACITY"
"0718fc57-972e-4be1-8003-4ee0481d10ac","CAROTENOIDS"
"8dc60095-d08f-4702-945b-d9394b2cf81d","LC-MS"
"25e82a3e-57a3-4651-b44d-fdc5ea927b63","ASCLEPIADEAE"
"659bec4d-6f4e-442e-80c4-31ac5e76b204","METASTELMA"
"9ebe7363-b33d-4d9b-ac45-ec25994313b3","MOLECULAR PHYLOGENY"
"2ebfc65d-ec1f-4399-8abd-5a5f05a25c59","RHYSSOSTELMA"
"f73317f8-120c-45c2-8d8f-332df511d986","SCLEPIADOIDEAE"
"e29cbbec-d41e-4056-af60-a230ded43259","STENOMERIA"
"ef06fb49-5b02-41bc-bf97-3e50623b838d","WIDGRENIA"
"3292788e-5bac-44ab-8a13-a0e7dbe3a2ef","AMPELOZIZYPHUS AMAZONICUS"
"7c027461-f2af-4d1f-9eae-4269dab82b88","ASPIDOSPERMA SCHULTESII"
"f4ce7a4a-42f7-4397-b721-ca6c12294ca9","ETHNOPHARMACOLOGY"
"0332f29e-2df7-4549-aa6b-7491bfad8725","HUBER"
"8229df34-6a6e-4089-aa45-cc105ffcbdcb","MOUTABEA ANGUSTIFOLIA"
"406e8571-b5ab-46bf-9bed-5ee6553d236f","OMBROPHILOUS FOREST"
"9d38bfd5-02d5-4efa-8d3d-1f5008b797e1","MONOFLUOROACETATE"
"d1a6604a-d0c8-4568-9999-6dea7eb4cb2c","SUDDEN DEATH"
"e16cf8c9-4971-4b06-9f2c-76212e9ec967","AMAZON SPECIES"
"c7166705-fdc1-4734-be36-119a6b084108","FLORISTIC SURVEY"
"00a03ee9-e801-415e-aaf1-73aaa49e0d75","RAIN FOREST"
"6a95a26c-5509-426e-88f6-2c2dfeae39b7","BELO MONTE"
"ee552e6a-2b9b-4fdd-8c4e-2b19f1a458eb","XINGU RIVER"
"49242a77-72dc-431d-bbfb-b54060f3e007","CALYPTRANTHES"
"50ead79f-e646-4b01-8814-78ae448ad6c9","MARLIEREA"
"500ec4a0-0870-46af-84d3-7cd74ce8e433","CATASETUM TELESPIRENSE"
"6677d482-8a63-43b4-9da9-b63ab1318697","NATIVE SPECIES"
"ab1dc14c-a3b3-4572-81bf-69373b0984af","ANTINOCICEPTIVE"
"7e6096bc-f1ad-4469-ae2c-2779d9816279","CLIDEMIA"
"7f94a4aa-36bf-401a-9261-8d70a7464f4e","TOCOCA"
"cb0964b9-60be-4efa-91f9-74781bf38308","7-HYDROXY-5,8-DIMETHOXYFLAVANONE"
"8889ceb9-5446-423e-91ce-a8735a1c8324","PIPER GLANDULOSISSIMUM"
"704bdd07-1956-412b-a6a8-216e526c1f3a","CAMPINARANA FOREST"
"632f1f36-8032-43fd-9761-c6a95b6601f6","CANGA FLORA"
"2716f4f2-dea2-47a1-bd1d-04810f2081cf","MINIATURE LIGERIINAE"
"e96d7e1c-7e74-4f1b-b938-e1f80b5a54b1","DISTRIBUTION"
"d8d4c2d9-0469-4124-9c3d-c270a4a649a0","EPIPHYTES"
"b6c523d9-c8be-418f-96dc-5a580b949b6c","LANKESTERIANA"
"bd8e4a94-6d56-46e2-901b-1dd2e5a672e1","PANMORPHIA"
"66363118-4799-458a-9d99-a4095ed14d2c","COLUMNEINAE"
"31e0026f-48da-4e83-8af5-2037a38c3f83","CONVERGENCE"
"554fd0f2-ed8b-440c-8e42-a9a46a46c7ae","POUCHED COROLLA"
"50964cd9-6350-49e4-bf2f-8ebbda90a308","ACALYPTINI"
"a48feb35-5a20-4405-a411-0b9b785bda90","NOTOLOMINA"
"cd3496a0-56b4-4404-9c41-7e5ec9825153","SYAGRUS"
"f0339fde-f02c-4e79-82a6-e91bdaea3964","WEEVIL"
"7634a2f5-2d77-400d-a294-d03b87e9d847","BERG"
"968c7831-cbdb-4971-a53c-b84731806308","CAMBESSÈDES"
"f8696948-d0b1-4250-b210-0122f95052c6","GLAZIOU"
"48f508da-2931-4904-be4d-16a107d99cb9","KIAERSKOU"
"5341aa20-a48e-4bb6-8972-1599299c1cc5","SAINT-HILAIRE"
"906712d3-62ff-4959-a5f1-b07555376cc7","SELLOW"
"2e30b53a-e51d-4960-a3e0-9836f27614d9","FABALES"
"d74401d0-8949-4888-8191-f2a2e17de56a","ISLAND"
"f953e7e8-69d9-459e-8c2e-465de3f7d2d8","MARAJÓ"
"8f92a5b4-2241-469f-a883-7b4c7e5ce5fc","APOPTOSIS"
"758461ec-710b-4822-8cee-f07950438759","GUATTERIA BLEPHAROPHYLLA"
"ff5649a0-f593-476d-86a0-b0ac1908e1a3","GUATTERIA HISPIDA"
"1eec632b-25a0-4c0b-ad43-5515cd7ff8fc","NON-AROMATIC B-RING FLAVANONE"
"3dec0600-8adc-41e6-ba9b-e9166316f25a","PIPER CARNICONNECTIVUM"
"ce799794-742f-4f1e-9c60-cce1c18e350e","FOREST INVENTORY"
"a8e2f39f-dbd3-4b77-8337-f8fa44e15ebf","MODEFLORA"
"540b884a-8af3-476d-97bc-c3d7b676f94a","MODELING"
"8bbd4557-55f3-4dd4-99e7-c7308ff98e2c","ANTISEPTIC ACTIVITY"
"d5fd377d-5602-43b6-978e-650f07e01ee4","FARAMEA OCCIDENTALIS (L.) A. RICH. (RUBIACEAE)"
"3af339e5-5d20-48ea-a4fd-5f71333f448c","PHYTOCHEMICAL SCREENING"
"5652bf02-c57a-4844-9335-ce57216f32d8","SKIN DISEASES"
"37717123-4d27-4470-bdea-d6daf1cae5c9","PHYTOTHERAPY"
"b97db487-2265-42a2-b59d-faa2aaf61414","RHIPICEPHALUS (BOOPHILUS) MICROPLUS"
"161660f7-f304-4f5b-ab2c-dc77d452fc6b","TICK CONTROL"
"096faaa1-d8f8-4ff2-a2c6-ae95b0225460","TURMERONE"
"b7346e3b-d566-497a-8d46-3af91555d3d5","TRADITIONAL MEDICINE"
"d852c3a6-0b48-4ac5-b621-c088e8dfaea0","AMAZON LOWLAND FLORA"
"9030ae05-0de6-4ed6-8c77-f2a5e4706b44","CANOPY PLANTS"
"7e8c6828-4ed7-45d9-9218-66dc2a619976","CLUSIACEAE"
"ec4e22e8-397d-44fc-9903-9d87294cab7e","STAMINATE FLOWERS"
"54426598-94b1-4fd4-956d-4fa1e2828f84","ALKALOIDAL PROFILE"
"ffa29656-b976-4f1d-8b61-4fe3d62a11e2","APORPHINE ALKALOIDS"
"3fe64a0a-49ed-41ed-8e28-ee8942321d2f","ESI-MS"
"0fe3346d-d667-4ac1-a9be-6d4b3594761d","GLAUCINE"
"9df770df-0cef-4be7-abf1-69c998ef3606","GLAZIOVINE"
"c3a37099-fa11-4a2b-9097-4adcb0d9b03d","NORGLAUCINE"
"f2439ca2-53ba-4ab8-81df-75d2bccac90f","PROAPORPHINE"
"112287f8-3e28-414d-8ceb-32f0d9735417","UNONOPSIS DUCKEI"
"7888f12e-3f5a-4e47-a84a-9481964ccf69","CATASETUM"
"83048257-133e-4b5b-8e20-9ee36b12a4cf","EXPRESSED SEQUENCE TAGS"
"a472a2fa-997f-432a-879f-290f346aaa87","MICROSATELLITE"
"6b3a37df-0e0d-498f-a9aa-c066bf9e6a0b","FLOODED FORESTS"
"bbbfb6de-bb61-428e-92c4-ce187a44d69d","WHITE-SAND"
"1488e9fb-2bea-4e07-9b2d-e5e09763582a","CLIMBER CUTTING"
"4e884941-e3b7-4099-bd24-7c406a3b42cf","DIAMETER INCREMENT"
"82cff8c1-7faf-4ee2-aa09-64bce3c70c97","POST-HARVESTING SILVICULTURE"
"172b6289-f40b-46f4-ae15-8701bb6717a4","TREE GIRDLING"
"661912c7-0730-44dc-9714-ab9f12af0baa","CONTROL OF REQUIREMENTS QUALITY"
"fb7f623e-c732-431e-9966-326bbf75d033","ORGANOLEPTICS REQUIREMENTS"
"7c3f2a53-4da0-45c4-a33d-fba802fed10d","PH"
"e9b46712-c4b6-457a-8290-221fb32f9367","REFRACTION INDEX"
"edfe5314-f2bd-4e8a-9b89-172c49a19c04","TINCTURE"
"949aaaea-408f-4500-a0ef-2f0a5757f9b1","TOTAL SOLIDS AND RELATIVE DENSITY"
"0baa614f-4944-42bd-b217-1b5b576f3e8c","BROMELIACEAE"
"1c3498d2-1424-415f-84e5-78a151b8c7f1","DISTURBANCE"
"dc087fef-c784-4537-a2c9-919297590f84","GUZMANIA VITTATA"
"4ada29a9-7033-4470-83ff-c52c5402ac99","INTERFERENCE OF RESEARCH INFRASTRUCTURE"
"e27f922b-5ec2-46b2-94ec-eabc8344e259","OBSERVER EFFECT"
"3fba11a9-f7e6-4376-b329-3c5911297e0f","PERUVIAN AMAZONIA"
"519cb4f4-838a-490a-93a5-df9be898f651","“CIPÓ-CRAVO”"
"a1812cdf-84cc-4d96-adf0-a5af9361c0e1","“CLAVO HUASCA”"
"585c0fad-f60c-4a4e-b518-b7e3e2b4e512","IMINOSUGARS"
"cb3d7b30-cb11-4129-a6a3-15ed634fcaf6","NON-PROTEIN AMINO ACIDS"
"ca306e24-59bb-4765-8414-1a5ba2687e9c","PIPECOLIC ACID DERIVATIVES"
"cee26240-11a4-4bfb-b078-07c4bc84147b","SYSTEMATIC PHYTOCHEMISTRY"
"86a55ea0-aef4-4bd6-9257-fb650b3f2104","LITTER PRODUCTION"
"235f989e-7e7f-4014-8677-9936b38435c9","TOPOGRAPHIC VARIATION"
"6ed94fcc-7276-49b9-b147-209b9cdc8c84","BITE FORCE"
"2c00f951-226c-423e-b8ec-8fc0ea515737","FRUIT HARDNESS"
"77c58940-aea4-456b-89cb-8416c545e269","PITHECIINE PRIMATES"
"31b41f7b-54c3-4ffb-9b7c-72acbea81205","TOOTH PROSTHESIS"
"0fc14ad5-12bf-4ec1-9b9b-f3165b5d9647","BROMELIOIDEAE"
"c8cdf3d4-3259-4f78-93a9-ad38a708b619","DISTIACANTHUS"
"7e840845-fc18-4dd6-8fa1-c05a1d7ce843","ATMOSPHERIC VARIABLES"
"ecc0182e-300b-425f-82c8-7f67c6d5c2cc","RED TO FAR-RED RATIO"
"ebeb5308-29a8-4c3a-9b6e-796c2db839bf","SUNFLECKS"
"07d26b9e-3fa4-426d-8a13-cde0f206ecb3","UNDERSTORY CO<SUB>2</SUB>"
"a6db6570-877a-4b85-acd2-d3a6c39f013d","ANTIMICROBIAL EVALUATION"
"8d7fcb82-a5b2-4719-a592-2cd5072449d4","BOCAGEOPSIS PLEIOSPERMA"
"f79cf545-09ef-4be1-a465-94fbd8739b30","CAXIUANÃ"
"f2b86251-3c35-4c07-b492-c791edcb4df9","FLOODPLAIN FOREST"
"52c85e50-ef5c-483f-baa2-a2369a6066e6","GLANDULAR TRICHOMES"
"f17d1c6d-a6ee-41db-bf17-4901225a720b","ONTOGENESIS"
"554924a1-a733-4819-8f70-81df8e6252c4","SECRETORY STRUCTURES"
"029a1446-0004-449b-a5b2-7faf89e5fcb7","WALL INGROWTHS"
"5032b6f8-b489-4413-baf7-08ebf60ed04e","DERELOMINA"
"d8d65cda-5926-4496-8803-6d44b77a8c84","AMAZONIAN WOOD"
"8bb7ad61-c9d9-48b7-add8-1a6e79031771","CAPACITANCE"
"bfd98fb7-d277-475b-ab4b-78b352b9f4b3","DIELECTRIC MATERIAL"
"2f7944c8-192b-4069-8bb6-aa5d8763e906","AMAZON-REGION"
"2c5b3fce-ec6f-400c-b34e-19c4882db303","FRUIT-SPECIES"
"3c5cecfd-ee37-4497-8cf9-d8cd389e3e1f","NUTRACEUTICALS"
"f2fc973a-735a-402f-87bf-1f130cdd7997","POSTHARVEST CHANGES"
"cc507bd1-db1e-405c-80d6-074aeb55acbb","REDOX HOMEOSTASIS"
"e7bdd942-6211-4b51-82b1-822d51403d40","RIPENING/SENESCENCE"
"19f80dfb-28d8-41b4-ae8c-d92690a4d822","CANCER."
"56b16669-c329-49eb-86cd-4a2db151538a","ALKALOID PROFILING"
"ae4818c0-a4c9-464a-b4e5-4f51ea608d9e","ISOQUINOLINE-DERIVED ALKALOIDS"
"46c3daaa-acf5-47e8-be16-0bf4d14b5a93","TETRAHYDROHARMAN"
"e578c7cf-e434-42eb-b15b-13999d6e140a","REGRESSION"
"3cbe1bff-62e4-49a3-bbec-3d157a7084ce","WOOD PRODUCTION"
"37aafbc3-863b-40bf-bdac-89168e239650","DEGUELIA"
"f6212390-bf49-4761-a949-aee0eeb2b7c8","RED BLOOD CELLS"
"7631e383-82f1-4e28-9b70-c372ffb56856","SKIN INFLAMMATION"
"4df37de4-b666-48ee-905b-7dd002baddf8","CITOTOXICITY"
"2d5cfbc2-543b-4f67-8f5f-e55d670b83fb","RAINFOREST"
"b353212f-c8f7-4f92-a13c-ca55407d8354","DISPERSAL LIMITATION"
"27ca9108-38b7-4768-b5fd-a6e9cfca0b45","AMERINDIAN TRADITIONAL KNOWLEDGE"
"c9f7ea8e-9247-4f35-95ba-ca11dc556d88","ANTI-MALARIAL ACTIVITY"
"3ca43385-b16f-44e8-b806-1bb27e3c5582","ASPIDOSPERMA SPP."
"189db8f1-f87a-483d-890e-e2311491dcf1","SANTA ISABEL DO RIO NEGRO"
"49a405d0-fb0e-4db6-b8f0-e075d6040fd3","FAMILY AGRICULTURE"
"5885023a-5100-43dc-b68f-e1265e5741b0","FIRE RESISTANCE AND UTILITY"
"dcc00d09-d809-4ce0-b68e-1a83839f8198","SWARTZIEAE"
"76035a1f-d360-4bb8-9d48-38d33244d7f1","CACAJAO MELANOCEPHALUS OUAKARY"
"7b18e814-8676-494c-9f11-d48c1d7d2b99","PREDATION"
"2100fb70-890e-40ad-a550-04660bb160be","SLEEPING SITE"
"c9df8e9a-2438-49b3-9834-e88daa5f794e","CENTRAL AMAZONIAN"
"10f7bd2c-e66b-4ccb-8e0d-2dd69d8f9ce3","FLORISTIC SIMILARITY"
"053e4af8-8b1e-4ea4-9465-2d3ba83af1c2","FOREST COMPOSITION"
"44624ff8-45cd-48cb-8c0e-37d496b6c587","UPLAND DENSE FOREST"
"7d92af63-6020-4399-bbc9-285993c07da5","LARVICIDES"
"21e5a318-534d-4bed-be05-e6d3cea9f112","MOSQUITO CONTROL"
"4a86a57c-cb42-4d75-b800-855098b209c0","EUDESMOLS"
"b187501f-0812-4f55-84c7-aa491a7e2301","SARCOMA 180"
"5f6a7396-c2c3-433d-a555-a7ee124ef4ce","INGA"
"6f1990e2-b7d3-445d-8175-d95134dcf5a3","AM FUNGUS"
"d6bccc5d-41e5-4708-82f9-c9bac9d24c17","LTER"
"a1440971-88ff-46e0-880d-2aed0b8bc5b7","PHOSPHORUS"
"1ef5a9f3-5b84-478a-aabe-01d1f50ca94c","PUERTO RICO"
"8c072b0e-0ae3-4663-91b2-db56517d6f90","APEIBA"
"0ad0b1e2-a5b0-44b1-9ea6-f7474373a1f5","GREWIOIDEAE"
"68cc60df-5272-4012-b9d9-9e52e12135e6","MALVACEAE"
"c04f0f70-7349-4893-8412-2640f92e419a","ANTICANCER ACTIVITY"
"7b964c18-46ae-4490-addb-00b382b273f1","BIGNONIACEAE"
"efa82b18-0e96-425e-8e65-cecf1860ddbd","ISOFLAVONOIDS"
"12cc05f4-d86f-4deb-a85e-bc776e7d8d25","JACARANDA OBLUSIFOLIA"
"8c797a9f-d707-4d44-b760-7b55fb37f35a","MATA ATLÂNTICA"
"2d33e5fe-083c-4ecb-9230-f0c63c0c9210","PHILODENDRON"
"c74107b2-94fe-4fe5-8ece-40e2ae5f3907","FACTORS ANALYSIS AND LINEAR REGRESSION"
"fa9d5cc0-d990-4ba8-a99d-3b55887176e9","QUARUBA TOTAL VOLUME"
"d8b189f3-c5c5-4e71-a108-ada37bdd2903","DECEIT POLLINATION"
"e72e915c-7725-419d-a4eb-397f3b9923a6","MELASTOMATACEAE"
"73013769-c21a-4a24-aa54-530866cc153b","POTERANTHERA"
